 "X","Y","Z"
           0 ,  -3.7000000000000002      ,   1.1102230246251565E-016
           1 ,  -3.1000000000000001      ,   1.0000000000000011     
           2 ,  -2.7000000000000002      ,   1.1102230246251565E-016
           3 ,  -2.5000000000000000      ,   1.0000000000000009     
           4 ,  -2.5000000000000000      ,   1.0000000000000007     
           5 ,  -2.1000000000000001      ,  0.99999999999999933     
           6 ,  -2.1000000000000001      ,   1.0000000000000011     
           7 ,  -1.8999999999999999      ,   1.0000000000000002     
           8 ,  -1.8999999999999999      ,  0.99999999999999933     
           9 ,  -1.8000000000000000      ,   2.0000000000000044     
          10 ,  -1.7000000000000000      ,   0.0000000000000000     
          11 ,  -1.7000000000000000      ,   0.0000000000000000     
          12 ,  -1.6000000000000001      ,   1.1102230246251565E-016
          13 ,  -1.6000000000000001      ,   5.5511151231257827E-017
          14 ,  -1.3000000000000000      ,   2.0000000000000027     
          15 ,  -1.3000000000000000      ,   1.9999999999999996     
          16 ,  -1.2000000000000000      ,  0.99999999999999978     
          17 ,  -1.1000000000000001      ,   2.0000000000000018     
          18 ,  -1.1000000000000001      ,   1.9999999999999991     
          19 ,  -1.0000000000000000      ,   1.0000000000000011     
          20 , -0.90000000000000002      ,   1.0000000000000013     
          21 , -0.90000000000000002      ,  0.99999999999999889     
          22 , -0.80000000000000004      ,   0.0000000000000000     
          23 , -0.69999999999999996      ,   1.1102230246251565E-016
          24 , -0.59999999999999998      ,   1.0000000000000007     
          25 , -0.59999999999999998      ,  0.99999999999999845     
          26 , -0.59999999999999998      ,  0.99999999999999978     
          27 , -0.59999999999999998      ,  0.99999999999999978     
          28 , -0.50000000000000000      ,  0.99999999999999978     
          29 , -0.50000000000000000      ,  0.99999999999999933     
          30 , -0.40000000000000002      ,   1.9999999999999978     
          31 , -0.40000000000000002      ,   2.0000000000000013     
          32 , -0.40000000000000002      ,   2.0000000000000009     
          33 , -0.29999999999999999      ,   0.0000000000000000     
          34 , -0.29999999999999999      ,   5.5511151231257827E-017
          35 , -0.29999999999999999      ,   1.9999999999999991     
          36 , -0.29999999999999999      ,   2.0000000000000000     
          37 ,  -0.0000000000000000      ,   1.9928257010567361     
          38 ,  -0.0000000000000000      ,   2.2911039304135077     
          39 ,   0.0000000000000000      ,   1.0914364725045751     
          40 ,   0.0000000000000000      ,   2.0578828077440909     
          41 ,   0.0000000000000000      ,   1.9839735042086586     
          42 ,  0.29999999999999999      ,  0.99999999999999933     
          43 ,  0.29999999999999999      ,   1.0000000000000002     
          44 ,  0.29999999999999999      ,   3.0000000000000004     
          45 ,  0.29999999999999999      ,   3.0000000000000009     
          46 ,  0.40000000000000002      ,   0.0000000000000000     
          47 ,  0.40000000000000002      ,   1.9999999999999982     
          48 ,  0.40000000000000002      ,   1.9999999999999982     
          49 ,  0.50000000000000000      ,   1.0000000000000000     
          50 ,  0.50000000000000000      ,   1.0000000000000007     
          51 ,  0.59999999999999998      ,   1.1102230246251565E-016
          52 ,  0.59999999999999998      ,   5.5511151231257827E-017
          53 ,  0.90000000000000002      ,  0.99999999999999933     
          54 ,  0.90000000000000002      ,   1.0000000000000004     
          55 ,   1.0000000000000000      ,   2.1305107368628620     
          56 ,   1.0000000000000000      ,   2.9999524365329968     
          57 ,   1.0000000000000000      ,   2.9030495449311284     
          58 ,   1.1000000000000001      ,   2.0000000000000000     
          59 ,   1.1000000000000001      ,   2.0000000000000000     
          60 ,   1.2000000000000000      ,   2.0000000000000018     
          61 ,   1.3000000000000000      ,  0.99999999999999978     
          62 ,   1.3999999999999999      ,   1.0000000000000002     
          63 ,   1.3999999999999999      ,   1.0000000000000020     
          64 ,   1.5000000000000000      ,   1.1102230246251565E-016
          65 ,   1.5000000000000000      ,   1.9999999999999991     
          66 ,   1.5000000000000000      ,   2.0000000000000009     
          67 ,   1.7000000000000000      ,   3.0000000000000009     
          68 ,   1.7000000000000000      ,   3.0000000000000009     
          69 ,   2.0000000000000000      ,   4.0000000000000053     
