 "X","Y","Z"
           0 ,  -3.7000000000000002      ,   0.0000000000000000     
           1 ,  -3.1000000000000001      ,  0.99999999999999911     
           2 ,  -3.1000000000000001      ,   1.0000000000000016     
           3 ,  -3.1000000000000001      ,  0.99999999999999756     
           4 ,  -2.7000000000000002      ,   0.0000000000000000     
           5 ,  -2.5000000000000000      ,   1.0000000000000000     
           6 ,  -2.5000000000000000      ,   1.0000000000000007     
           7 ,  -2.5000000000000000      ,  0.99999999999999467     
           8 ,  -2.5000000000000000      ,   1.0000000000000002     
           9 ,  -2.5000000000000000      ,  0.99999999999999933     
          10 ,  -2.5000000000000000      ,   1.0000000000000000     
          11 ,  -2.1000000000000001      ,   1.0000000000000007     
          12 ,  -2.1000000000000001      ,   1.0000000000000011     
          13 ,  -2.1000000000000001      ,   1.0000000000000000     
          14 ,  -2.1000000000000001      ,   1.0000000000000009     
          15 ,  -2.1000000000000001      ,  0.99999999999999978     
          16 ,  -2.1000000000000001      ,  0.99999999999999933     
          17 ,  -1.8999999999999999      ,  0.99999999999999956     
          18 ,  -1.8999999999999999      ,  0.99999999999999933     
          19 ,  -1.8999999999999999      ,  0.99999999999999800     
          20 ,  -1.8999999999999999      ,   1.0000000000000000     
          21 ,  -1.8999999999999999      ,  0.99999999999999756     
          22 ,  -1.8999999999999999      ,  0.99999999999999978     
          23 ,  -1.8000000000000000      ,   2.0000000000000058     
          24 ,  -1.8000000000000000      ,   1.9999999999999960     
          25 ,  -1.8000000000000000      ,   2.0000000000000000     
          26 ,  -1.8000000000000000      ,   2.0000000000000000     
          27 ,  -1.8000000000000000      ,   1.9999999999999925     
          28 ,  -1.7000000000000000      ,   5.5511151231257827E-017
          29 ,  -1.7000000000000000      ,   0.0000000000000000     
          30 ,  -1.6000000000000001      ,   0.0000000000000000     
          31 ,  -1.6000000000000001      ,   1.1102230246251565E-016
          32 ,  -1.3000000000000000      ,   1.9999999999999996     
          33 ,  -1.3000000000000000      ,   1.9999999999999987     
          34 ,  -1.3000000000000000      ,   2.0000000000000018     
          35 ,  -1.3000000000000000      ,   1.9999999999999991     
          36 ,  -1.3000000000000000      ,   2.0000000000000027     
          37 ,  -1.3000000000000000      ,   1.9999999999999991     
          38 ,  -1.3000000000000000      ,   2.0000000000000031     
          39 ,  -1.3000000000000000      ,   1.9999999999999973     
          40 ,  -1.3000000000000000      ,   1.9999999999999982     
          41 ,  -1.3000000000000000      ,   2.0000000000000027     
          42 ,  -1.2000000000000000      ,   1.0000000000000000     
          43 ,  -1.2000000000000000      ,  0.99999999999999756     
          44 ,  -1.2000000000000000      ,  0.99999999999999911     
          45 ,  -1.1000000000000001      ,   2.0000000000000031     
          46 ,  -1.1000000000000001      ,   2.0000000000000004     
          47 ,  -1.1000000000000001      ,   2.0000000000000018     
          48 ,  -1.1000000000000001      ,   1.9999999999999991     
          49 ,  -1.1000000000000001      ,   2.0000000000000018     
          50 ,  -1.1000000000000001      ,   2.0000000000000009     
          51 ,  -1.1000000000000001      ,   1.9999999999999991     
          52 ,  -1.1000000000000001      ,   2.0000000000000000     
          53 ,  -1.1000000000000001      ,   1.9999999999999991     
          54 ,  -1.1000000000000001      ,   1.9999999999999996     
          55 ,  -1.0000000000000000      ,   1.0000000000000009     
          56 ,  -1.0000000000000000      ,  0.99999999999999734     
          57 ,  -1.0000000000000000      ,  0.99999999999999800     
          58 , -0.90000000000000002      ,   1.0000000000000007     
          59 , -0.90000000000000002      ,   1.0000000000000007     
          60 , -0.90000000000000002      ,  0.99999999999999933     
          61 , -0.90000000000000002      ,   1.0000000000000016     
          62 , -0.90000000000000002      ,   1.0000000000000002     
          63 , -0.90000000000000002      ,   1.0000000000000009     
          64 , -0.80000000000000004      ,   5.5511151231257827E-017
          65 , -0.69999999999999996      ,   0.0000000000000000     
          66 , -0.59999999999999998      ,   1.0000000000000004     
          67 , -0.59999999999999998      ,   1.0000000000000009     
          68 , -0.59999999999999998      ,   1.0000000000000002     
          69 , -0.59999999999999998      ,  0.99999999999999911     
          70 , -0.59999999999999998      ,  0.99999999999999800     
          71 , -0.59999999999999998      ,   1.0000000000000011     
          72 , -0.59999999999999998      ,   1.0000000000000009     
          73 , -0.59999999999999998      ,   1.0000000000000013     
          74 , -0.59999999999999998      ,  0.99999999999999822     
          75 , -0.59999999999999998      ,   1.0000000000000018     
          76 , -0.59999999999999998      ,   1.0000000000000002     
          77 , -0.59999999999999998      ,  0.99999999999999978     
          78 , -0.50000000000000000      ,   1.0000000000000011     
          79 , -0.50000000000000000      ,   1.0000000000000002     
          80 , -0.50000000000000000      ,  0.99999999999999800     
          81 , -0.50000000000000000      ,   1.0000000000000009     
          82 , -0.50000000000000000      ,  0.99999999999999978     
          83 , -0.50000000000000000      ,  0.99999999999999978     
          84 , -0.40000000000000002      ,   2.0000000000000022     
          85 , -0.40000000000000002      ,   1.9999999999999947     
          86 , -0.40000000000000002      ,   1.9999999999999996     
          87 , -0.40000000000000002      ,   2.0000000000000013     
          88 , -0.40000000000000002      ,   2.0000000000000000     
          89 , -0.40000000000000002      ,   1.9999999999999991     
          90 , -0.40000000000000002      ,   2.0000000000000031     
          91 , -0.40000000000000002      ,   2.0000000000000000     
          92 , -0.40000000000000002      ,   1.9999999999999973     
          93 , -0.40000000000000002      ,   1.9999999999999991     
          94 , -0.40000000000000002      ,   2.0000000000000018     
          95 , -0.40000000000000002      ,   1.9999999999999987     
          96 , -0.40000000000000002      ,   1.9999999999999996     
          97 , -0.40000000000000002      ,   1.9999999999999991     
          98 , -0.40000000000000002      ,   1.9999999999999987     
          99 , -0.29999999999999999      ,   1.1102230246251565E-016
         100 , -0.29999999999999999      ,   0.0000000000000000     
         101 , -0.29999999999999999      ,   1.9999999999999987     
         102 , -0.29999999999999999      ,   2.0000000000000022     
         103 , -0.29999999999999999      ,   2.0000000000000004     
         104 , -0.29999999999999999      ,   2.0000000000000009     
         105 , -0.29999999999999999      ,   1.9999999999999996     
         106 , -0.29999999999999999      ,   1.9999999999999991     
         107 , -0.29999999999999999      ,   2.0000000000000000     
         108 , -0.29999999999999999      ,   2.0000000000000004     
         109 , -0.29999999999999999      ,   2.0000000000000000     
         110 , -0.29999999999999999      ,   2.0000000000000004     
         111 ,  -0.0000000000000000      ,   2.2700892700372548     
         112 ,  -0.0000000000000000      ,   2.0903463063115040     
         113 ,  -0.0000000000000000      ,   2.0713153389414947     
         114 ,  -0.0000000000000000      ,   2.1452442540677059     
         115 ,  -0.0000000000000000      ,   2.1774621983165012     
         116 ,  -0.0000000000000000      ,   2.2856229640858863     
         117 ,  -0.0000000000000000      ,   2.0619577697224782     
