   58     -0.8589235497      1.0000000000      0.1462021148
   59     -0.8589235497      1.0000000000     -0.4069503463
   60     -0.8589235497      1.0000000000      0.4583826428
   61     -0.8589235497      1.0000000000     -0.1631319985
   62     -0.8589235497      1.0000000000     -0.1396904914
   63     -0.8589235497      1.0000000000      0.1051880786
   64     -0.7608767217      0.0000000000      0.0000000000
   65     -0.7261094450      0.0000000000     -0.0000000000
   66     -0.6283784269      1.0000000000     -0.1120795776
   67     -0.6283784269      1.0000000000     -0.1391393522
   68     -0.6283784269      1.0000000000     -0.3211254352
   69     -0.6283784269      1.0000000000      0.3615694789
   70     -0.6283784269      1.0000000000     -0.2891767330
   71     -0.6283784269      1.0000000000      0.4999516191
   72     -0.5969682832      1.0000000000      0.3493516512
   73     -0.5969682832      1.0000000000      0.4979496253
   74     -0.5969682832      1.0000000000     -0.1068752339
   75     -0.5969682832      1.0000000000      0.0346048621
   76     -0.5969682832      1.0000000000     -0.4479367009
   77     -0.5969682832      1.0000000000     -0.3270942038
   78     -0.5126832031      1.0000000000     -0.3768817526
   79     -0.5126832031      1.0000000000      0.1598247134
   80     -0.5126832031      1.0000000000      0.4986069421
   81     -0.5126832031      1.0000000000     -0.4314958629
   82     -0.5126832031      1.0000000000      0.1303902218
   83     -0.5126832031      1.0000000000      0.0195557382
   84     -0.4450418679      2.0000000000     -0.4804420539
   85     -0.4450418679      2.0000000000      0.9990668758
   86     -0.4450418679      2.0000000000      0.4915456525
   87     -0.4450418679      2.0000000000     -0.9419415451
   88     -0.4450418679      2.0000000000     -0.0682289293
   89     -0.4370160244      2.0000000000     -0.0200025591
   90     -0.4370160244      2.0000000000      0.2117526328
   91     -0.4370160244      2.0000000000     -0.6625097456
   92     -0.4370160244      2.0000000000     -0.3145935228
   93     -0.4370160244      2.0000000000     -0.2780918829
   94     -0.4370160244      2.0000000000      0.1433391140
   95     -0.4370160244      2.0000000000      0.8499115283
   96     -0.4370160244      2.0000000000      0.2681166219
   97     -0.4370160244      2.0000000000      0.6799873939
   98     -0.4370160244      2.0000000000     -0.8779095805
   99     -0.2928932188      0.0000000000     -0.0000000000
  100     -0.2928932188      0.0000000000     -0.0000000000
  101     -0.2586520225      2.0000000000      0.4538154188
  102     -0.2586520225      2.0000000000     -0.4372116162
  103     -0.2586520225      2.0000000000     -0.5335258303
  104     -0.2586520225      2.0000000000     -0.0331893735
  105     -0.2586520225      2.0000000000      0.1413059982
  106     -0.2586520225      2.0000000000      0.9983280005
  107     -0.2586520225      2.0000000000     -0.2820774945
  108     -0.2586520225      2.0000000000     -0.5919511610
  109     -0.2586520225      2.0000000000      0.8594683162
  110     -0.2586520225      2.0000000000     -0.5749622582
  111     -0.0000000000      2.2700892700      0.5497530344
  112     -0.0000000000      2.0903463063      0.6551482517
  113     -0.0000000000      2.0713153389     -0.0720824583
  114     -0.0000000000      2.1452442541     -0.4156780864
  115     -0.0000000000      2.1774621983     -0.5355698801
  116     -0.0000000000      2.2856229641     -0.0499951399
  117     -0.0000000000      2.0619577697     -0.1154187428
  118     -0.0000000000      2.0591071989     -0.4853596370
  119     -0.0000000000      1.6102380875     -0.1723153229
  120      0.0000000000      2.3768085345     -0.2670058564
  121      0.0000000000      2.2612784840     -0.7241637812
  122      0.0000000000      2.9836843633      1.4824467822
  123      0.0000000000      2.4372153271      0.1784848802
  124      0.0000000000      2.0071420906     -0.0043705614
  125      0.0000000000      2.3510536167     -0.3101590637
  126      0.0000000000      1.6275784163      0.1186203883
  127      0.0000000000      2.2228904066     -0.6083714387
  128      0.0000000000      2.3843012888     -0.5357236109
  129      0.0000000000      2.1990267034      0.3084377009
  130      0.0000000000      1.7625326883     -0.0693459557
  131      0.0000000000      1.7048058661      0.0483867763
  132      0.0000000000      1.9731460307      0.9127647447
  133      0.0000000000      2.0581028130      0.1115169766
  134      0.2654527116      1.0000000000     -0.2664316985
  135      0.2654527116      1.0000000000     -0.4848329088
  136      0.2654527116      1.0000000000      0.4206730488
  137      0.2654527116      1.0000000000      0.2440997541
  138      0.2654527116      1.0000000000      0.1766055451
  139      0.2654527116      1.0000000000     -0.0901137406
  140      0.2928932188      3.0000000000     -1.0025859358
  141      0.2928932188      3.0000000000     -0.0440266700
  142      0.2928932188      3.0000000000      0.2740869985
  143      0.2928932188      3.0000000000     -0.8417782094
  144      0.2928932188      3.0000000000      1.0899820240
  145      0.2928932188      3.0000000000     -0.8828812433
  146      0.2928932188      3.0000000000     -0.7900026514
  147      0.2928932188      3.0000000000      0.3786158509
  148      0.2928932188      3.0000000000      1.4999684388
  149      0.2928932188      3.0000000000     -0.7526550125
  150      0.2928932188      3.0000000000     -0.5782953546
  151      0.2928932188      3.0000000000      1.1550302120
  152      0.2928932188      3.0000000000     -0.0946403218
  153      0.2928932188      3.0000000000      0.5891818747
  154      0.3772028540      0.0000000000     -0.0000000000
  155      0.4370160244      2.0000000000      0.0349649305
  156      0.4370160244      2.0000000000      0.3275229505
  157      0.4370160244      2.0000000000     -0.1892960392
  158      0.4370160244      2.0000000000     -0.3320553306
  159      0.4370160244      2.0000000000     -0.6080967191
  160      0.4370160244      2.0000000000      0.9939078450
  161      0.4370160244      2.0000000000     -0.2177609537
  162      0.4370160244      2.0000000000      0.7405895911
  163      0.4370160244      2.0000000000     -0.5394788910
  164      0.4370160244      2.0000000000     -0.2102973835
  165      0.4516059630      1.0000000000     -0.2085348168
  166      0.4516059630      1.0000000000     -0.0999807324
  167      0.4516059630      1.0000000000      0.2892078741
  168      0.4516059630      1.0000000000      0.4593035284
  169      0.4516059630      1.0000000000     -0.2476413776
  170      0.4516059630      1.0000000000     -0.1923544759
  171      0.6180339887      0.0000000000     -0.0000000000
  172      0.6180339887      0.0000000000      0.0000000000
  173      0.8926933577      1.0000000000      0.4939285611
  174      0.8926933577      1.0000000000     -0.4424754106
  175      0.8926933577      1.0000000000      0.0863405871
  176      0.8926933577      1.0000000000     -0.2484030342
  177      0.8926933577      1.0000000000     -0.1579576629
  178      0.8926933577      1.0000000000      0.2685669594
  179      1.0000000000      2.9919559687      1.4918185337
  180      1.0000000000      2.9058348640      0.6584814267
  181      1.0000000000      2.6619935864     -0.3616844302
  182      1.0000000000      2.9411456677      0.7282413889
  183      1.0000000000      2.4620083683      1.0051519535
  184      1.0000000000      2.9658621501     -0.7456358933
  185      1.0000000000      2.9028334596      0.5060433327
  186      1.0000000000      2.9239020500     -1.0336157634
  187      1.0000000000      2.7342431088      0.0843009983
  188      1.0000000000      2.6372974293     -0.2330431919
  189      1.0000000000      2.7554644991     -0.0525319845
  190      1.0000000000      2.5084963160     -0.6306383532
  191      1.0000000000      2.7945997201      0.0727789369
  192      1.0000000000      2.8542739434     -0.4027963217
  193      1.0000000000      2.6648630056     -0.4289605938
  194      1.0000000000      2.7856677175     -0.6914626680
  195      1.0000000000      2.9566315492     -0.4256663065
  196      1.0000000000      2.5453920681      0.2548930222
  197      1.0000000000      2.4893949351      0.2043259137
  198      1.1441228056      2.0000000000      0.9830170286
  199      1.1441228056      2.0000000000      0.9165991264
  200      1.1441228056      2.0000000000     -0.2840712336
  201      1.1441228056      2.0000000000      0.1407201749
  202      1.1441228056      2.0000000000     -0.9167571611
  203      1.1441228056      2.0000000000     -0.8327417239
  204      1.1441228056      2.0000000000      0.0910394038
  205      1.1441228056      2.0000000000      0.1766012916
  206      1.1441228056      2.0000000000     -0.0014044484
  207      1.1441228056      2.0000000000     -0.2730024585
  208      1.2469796037      2.0000000000     -0.5630064813
  209      1.2469796037      2.0000000000      0.1621465081
  210      1.2469796037      2.0000000000     -0.9272229090
  211      1.2469796037      2.0000000000      0.9999449509
  212      1.2469796037      2.0000000000      0.3281379313
  213      1.3300587396      1.0000000000     -0.1099237371
  214      1.3300587396      1.0000000000     -0.3900657951
  215      1.3300587396      1.0000000000      0.4999895322
  216      1.4457259932      1.0000000000     -0.4628490010
  217      1.4457259932      1.0000000000     -0.4257623686
  218      1.4457259932      1.0000000000      0.0963715837
  219      1.4457259932      1.0000000000      0.2486161873
  220      1.4457259932      1.0000000000      0.3494269416
  221      1.4457259932      1.0000000000      0.1941966570
  222      1.4605048700      0.0000000000     -0.0000000000
  223      1.5256871209      2.0000000000     -0.7953100658
  224      1.5256871209      2.0000000000      0.9998825773
  225      1.5256871209      2.0000000000      0.4739430449
  226      1.5256871209      2.0000000000      0.5812950938
  227      1.5256871209      2.0000000000     -0.4751466848
  228      1.5256871209      2.0000000000     -0.1983873947
  229      1.5256871209      2.0000000000     -0.5471879383
  230      1.5256871209      2.0000000000     -0.7338104474
  231      1.5256871209      2.0000000000      0.2340296279
  232      1.5256871209      2.0000000000      0.4606921871
  233      1.7071067812      3.0000000000      0.5049955771
  234      1.7071067812      3.0000000000     -0.7251613275
  235      1.7071067812      3.0000000000     -0.2536275398
  236      1.7071067812      3.0000000000      0.3104232534
  237      1.7071067812      3.0000000000      1.0760032592
  238      1.7071067812      3.0000000000     -0.8486535498
  239      1.7071067812      3.0000000000     -0.7091000270
  240      1.7071067812      3.0000000000      0.9178132128
  241      1.7071067812      3.0000000000      0.3697987893
  242      1.7071067812      3.0000000000      1.4958239001
  243      1.7071067812      3.0000000000     -1.0981434403
  244      1.7071067812      3.0000000000     -0.6916171214
  245      1.7071067812      3.0000000000      0.6417116525
  246      1.7071067812      3.0000000000     -0.9902666387
  247      2.0000000000      4.0000000000     -0.9999705962
  248      2.0000000000      4.0000000000      0.0048330363
  249      2.0000000000      4.0000000000     -0.5000246223
  250      2.0000000000      4.0000000000      0.9986746861
  251      2.0000000000      4.0000000000     -1.5000000000
  252      2.0000000000      4.0000000000     -2.0000000000
  253      2.0000000000      4.0000000000      2.0000000000
  254      2.0000000000      4.0000000000      1.4999994417
  255      2.0000000000      4.0000000000      0.4964880544
